article_title,revision_id,article_quality,country,population,region
Juan Fugl,1148828249,Stub,Argentina,46.3,SOUTH AMERICA
Santiago Gallo,1039135531,Start,Argentina,46.3,SOUTH AMERICA
Manuel José García,1227616001,Stub,Argentina,46.3,SOUTH AMERICA
Juan José Gómez Centurión,1225793565,Stub,Argentina,46.3,SOUTH AMERICA
Luis Carlos Gómez Centurión,1225793589,Stub,Argentina,46.3,SOUTH AMERICA
Martín Guzmán,1227515965,C,Argentina,46.3,SOUTH AMERICA
Federico Helguera,1162056054,Start,Argentina,46.3,SOUTH AMERICA
Fernando Iglesias (Argentine politician),1217866134,C,Argentina,46.3,SOUTH AMERICA
Ricardo Kennedy,1240898573,Stub,Argentina,46.3,SOUTH AMERICA
Carlos Kunkel,1225799546,Stub,Argentina,46.3,SOUTH AMERICA
Norberto La Porta,1225799869,Stub,Argentina,46.3,SOUTH AMERICA
Andrés Larroque,1248572448,Start,Argentina,46.3,SOUTH AMERICA
Julián de Leyva,1234698824,Stub,Argentina,46.3,SOUTH AMERICA
Mónica López (politician),797826672,Stub,Argentina,46.3,SOUTH AMERICA
Lucio Victorio Mansilla,1210433646,Start,Argentina,46.3,SOUTH AMERICA
Nicolás Massot,1222899462,Start,Argentina,46.3,SOUTH AMERICA
Martín Menem,1247590161,Start,Argentina,46.3,SOUTH AMERICA
Juan Mignaburu,1166892817,Stub,Argentina,46.3,SOUTH AMERICA
Guillermo Montenegro,1096175549,Stub,Argentina,46.3,SOUTH AMERICA
Mariano Moreno,1248788227,FA,Argentina,46.3,SOUTH AMERICA
Marcelo Muniagurria,1242262794,Start,Argentina,46.3,SOUTH AMERICA
Fernando Nadra,1238199017,C,Argentina,46.3,SOUTH AMERICA
Rómulo Sebastián Naón,1193099129,Start,Argentina,46.3,SOUTH AMERICA
Santiago G. O'Farrell,1228141029,Start,Argentina,46.3,SOUTH AMERICA
Alfredo Olmedo,1226445117,Stub,Argentina,46.3,SOUTH AMERICA
Miguel Ángel Pesce,1211044406,Start,Argentina,46.3,SOUTH AMERICA
Carlos Petroni,1199679676,C,Argentina,46.3,SOUTH AMERICA
Alejo Peyret,1138003698,B,Argentina,46.3,SOUTH AMERICA
Aldo Pignanelli,1106856167,Stub,Argentina,46.3,SOUTH AMERICA
Abel Posse,1245068036,C,Argentina,46.3,SOUTH AMERICA
Enrique S. Quintana,1016343362,Start,Argentina,46.3,SOUTH AMERICA
Amán Rawson,1226040049,Start,Argentina,46.3,SOUTH AMERICA
Martín Sabbatella,1166890663,C,Argentina,46.3,SOUTH AMERICA
Juan Pablo Schiavi,1195011460,C,Argentina,46.3,SOUTH AMERICA
Héctor Tizón,1222501416,Start,Argentina,46.3,SOUTH AMERICA
Claudio Uberti,1245464700,C,Argentina,46.3,SOUTH AMERICA
Arístides Villanueva,1227361697,Start,Argentina,46.3,SOUTH AMERICA
Jorge Yoma,1191859791,C,Argentina,46.3,SOUTH AMERICA
Ashot Arsenyan,1218601969,C,Armenia,3,WESTERN ASIA
Vigen Chitechyan,1124301399,Stub,Armenia,3,WESTERN ASIA
Hayk Chobanyan,1231768992,Start,Armenia,3,WESTERN ASIA
Gurgen Egiazaryan,1103745376,Start,Armenia,3,WESTERN ASIA
Parunak Ferukhan,1214660598,Stub,Armenia,3,WESTERN ASIA
Gevorg Ghazaryan (politician),1180063729,Stub,Armenia,3,WESTERN ASIA
Andrias Ghukasyan,1214660728,Start,Armenia,3,WESTERN ASIA
Aram Grigoryan (politician),1214660921,Start,Armenia,3,WESTERN ASIA
Vahagn Hovakimyan,1224369324,Start,Armenia,3,WESTERN ASIA
Tigran Karapetyan,1231946069,Start,Armenia,3,WESTERN ASIA
Tigran Khzmalyan,1237979345,C,Armenia,3,WESTERN ASIA
Mikayel Kotanyan,1226313476,Start,Armenia,3,WESTERN ASIA
Hrant Maloyan,1250311867,C,Armenia,3,WESTERN ASIA
Khachatur Malumian,1210493386,C,Armenia,3,WESTERN ASIA
Aram Manukyan,1214661551,Start,Armenia,3,WESTERN ASIA
Gevorg Melik-Karagyozyan,1180063778,Stub,Armenia,3,WESTERN ASIA
Vahan Minakhoryan,1214661649,Stub,Armenia,3,WESTERN ASIA
Ruben Miroyan,1228290809,Start,Armenia,3,WESTERN ASIA
Ruben Mirzakhanyan,1214661775,Start,Armenia,3,WESTERN ASIA
Badal Muradyan,1214662146,Start,Armenia,3,WESTERN ASIA
Narine Tukhikyan,1233470777,Start,Armenia,3,WESTERN ASIA
Gabriel Noradoungian,1240224564,C,Armenia,3,WESTERN ASIA
Israel Ori,1214986895,Start,Armenia,3,WESTERN ASIA
Paul Paul,1215924661,Start,Armenia,3,WESTERN ASIA
Garo Paylan,1249622641,C,Armenia,3,WESTERN ASIA
Genrikh Poghosyan,1214662694,Start,Armenia,3,WESTERN ASIA
Ishkhan Saghatelyan,1243510830,GA,Armenia,3,WESTERN ASIA
Karen Sargsyan (sociologist),1217803359,Start,Armenia,3,WESTERN ASIA
Martiros Sarukhanyan,1214669503,Stub,Armenia,3,WESTERN ASIA
Vartkes Serengülian,1214669611,Start,Armenia,3,WESTERN ASIA
Suren Shadunts,1242146414,Start,Armenia,3,WESTERN ASIA
Ohannes Tchekidjian,1215201883,Start,Armenia,3,WESTERN ASIA
Hrayr Tovmasyan,1243511026,Stub,Armenia,3,WESTERN ASIA
Usub Bek Temuryan,1243494457,Stub,Armenia,3,WESTERN ASIA
Kegham Vanigian,1214670011,Start,Armenia,3,WESTERN ASIA
Serop Zakaryan,1222543352,Stub,Armenia,3,WESTERN ASIA
Alfons Adam,1244617588,Start,Austria,9.2,WESTERN EUROPE
Ingo Appelt,1244447844,Stub,Austria,9.2,WESTERN EUROPE
"Maximilian Anton Karl, Count Baillet de Latour",1226152632,Start,Austria,9.2,WESTERN EUROPE
Heinrich Alfred Barb,1214670404,Start,Austria,9.2,WESTERN EUROPE
Leopold Berchtold,1228353209,C,Austria,9.2,WESTERN EUROPE
Joseph Buttinger,1214670744,Start,Austria,9.2,WESTERN EUROPE
Prince Carl of Solms-Braunfels,1237091760,C,Austria,9.2,WESTERN EUROPE
Count Václav Antonín Chotek of Chotkov and Vojnín,1214682376,Start,Austria,9.2,WESTERN EUROPE
Citizens' Ministry,1200893975,C,Austria,9.2,WESTERN EUROPE
Richard von Coudenhove-Kalergi,1243336388,C,Austria,9.2,WESTERN EUROPE
Franz Dinghofer,1244619292,GA,Austria,9.2,WESTERN EUROPE
George Abraham von Dyhrn,1231555745,Stub,Austria,9.2,WESTERN EUROPE
Eduard von Grebmer zu Wolfsthurn,1216075327,Start,Austria,9.2,WESTERN EUROPE
Hans Ferlitsch,1240489075,Stub,Austria,9.2,WESTERN EUROPE
Friedhelm Frischenschlager,1223497595,Start,Austria,9.2,WESTERN EUROPE
Walter Guggenberger,1154443829,Start,Austria,9.2,WESTERN EUROPE
Ulrich Habsburg-Lothringen,1216088776,Start,Austria,9.2,WESTERN EUROPE
Ernst Hampel (politician),1232067132,Stub,Austria,9.2,WESTERN EUROPE
Hans Peter Haselsteiner,1226351964,Start,Austria,9.2,WESTERN EUROPE
Friedrich Wilhelm von Haugwitz,1215043658,C,Austria,9.2,WESTERN EUROPE
Eduard Hedvicek,1215043825,Stub,Austria,9.2,WESTERN EUROPE
Hermann Stern,1215044008,C,Austria,9.2,WESTERN EUROPE
Jürgen Himmelbauer,1215045853,Stub,Austria,9.2,WESTERN EUROPE
Anton Hofer,1215044432,Start,Austria,9.2,WESTERN EUROPE
Andreas Hörtnagl,1215046038,Stub,Austria,9.2,WESTERN EUROPE
Franz Jetzinger,1214236945,Start,Austria,9.2,WESTERN EUROPE
Konstantin Jireček,1242771327,C,Austria,9.2,WESTERN EUROPE
Hugo Jury,1225140706,C,Austria,9.2,WESTERN EUROPE
Joseph Kenner,1169137921,Start,Austria,9.2,WESTERN EUROPE
Theodor Kery,1215046740,Stub,Austria,9.2,WESTERN EUROPE
Michael Killisch-Horn,1106829544,Stub,Austria,9.2,WESTERN EUROPE
Sophia Kircher,1242552103,Stub,Austria,9.2,WESTERN EUROPE
Hubert Klausner,1242810704,Start,Austria,9.2,WESTERN EUROPE
Martin Kocher,1241392879,Stub,Austria,9.2,WESTERN EUROPE
Józef Kożdoń,1215053905,C,Austria,9.2,WESTERN EUROPE
Gottfried von Kühnelt-Leddihn,1235730032,Start,Austria,9.2,WESTERN EUROPE
Franz Leitner (politician),1215054152,Stub,Austria,9.2,WESTERN EUROPE
Elmar Lichtenegger,1215483185,Start,Austria,9.2,WESTERN EUROPE
Julius Lippert (historian),1248432097,Stub,Austria,9.2,WESTERN EUROPE
Reinhold Lopatka,1240127163,Stub,Austria,9.2,WESTERN EUROPE
Karl Lütgendorf,1231556108,Stub,Austria,9.2,WESTERN EUROPE
Jürgen Mandl,1215054486,Stub,Austria,9.2,WESTERN EUROPE
Renate Mann,1099978355,Stub,Austria,9.2,WESTERN EUROPE
Ferdinand Mannlicher,1250188481,C,Austria,9.2,WESTERN EUROPE
Christoph Matznetter,1215054758,Start,Austria,9.2,WESTERN EUROPE
Johann Gregor Memhardt,1226209962,Stub,Austria,9.2,WESTERN EUROPE
Franz Moroder,1228417930,C,Austria,9.2,WESTERN EUROPE
Heinz Nittel,1226214871,Stub,Austria,9.2,WESTERN EUROPE
Heidemaria Onodi,1246630894,Start,Austria,9.2,WESTERN EUROPE
Brigitta Pallauf,1215184008,Start,Austria,9.2,WESTERN EUROPE
Wladimir von Pawlowski,1242446030,Stub,Austria,9.2,WESTERN EUROPE
Johann Anton von Pergen,1248404055,C,Austria,9.2,WESTERN EUROPE
Gerhard Pfanzelter,1238011369,Start,Austria,9.2,WESTERN EUROPE
Walter Pfrimer,1249288737,C,Austria,9.2,WESTERN EUROPE
Leopold Poetsch,1248552155,Start,Austria,9.2,WESTERN EUROPE
Thomas Prinzhorn,1215185462,C,Austria,9.2,WESTERN EUROPE
Gregor Razumovsky (activist),1236098636,C,Austria,9.2,WESTERN EUROPE
Horst Rosenkranz,1215185628,Start,Austria,9.2,WESTERN EUROPE
Emil Sax,1215185845,Start,Austria,9.2,WESTERN EUROPE
Peter Schieder,1239601735,Start,Austria,9.2,WESTERN EUROPE
Karl Schmitzer,1215186109,Stub,Austria,9.2,WESTERN EUROPE
Sonja Zwazl,1235856770,Start,Austria,9.2,WESTERN EUROPE
"Georg Adam, Prince of Starhemberg",1215186237,C,Austria,9.2,WESTERN EUROPE
Gundaker Thomas Starhemberg,1246777408,Start,Austria,9.2,WESTERN EUROPE
Josef Staribacher,1215186443,Stub,Austria,9.2,WESTERN EUROPE
Peter Strasser (politician),1240951343,Start,Austria,9.2,WESTERN EUROPE
Julius Tandler,1153989705,Start,Austria,9.2,WESTERN EUROPE
"Leopold, Count von Thun und Hohenstein",1215186791,C,Austria,9.2,WESTERN EUROPE
Karl Freiherr von Vogelsang,1231556362,Start,Austria,9.2,WESTERN EUROPE
Anton von Winzor,1231556425,Stub,Austria,9.2,WESTERN EUROPE
Gisela Wurm,1215187415,Stub,Austria,9.2,WESTERN EUROPE
Alexander Zach,1215187552,Stub,Austria,9.2,WESTERN EUROPE
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,1243965585,Start,Austria,9.2,WESTERN EUROPE
Karl von Zinzendorf,1240906258,Start,Austria,9.2,WESTERN EUROPE
Muzamil Abdullayev,1223484511,Stub,Azerbaijan,10.2,WESTERN ASIA
Leyla Abdullayeva,1230366514,Start,Azerbaijan,10.2,WESTERN ASIA
Elchin Afandiyev,1243626881,Start,Azerbaijan,10.2,WESTERN ASIA
Fazail Agamali,1250642641,C,Azerbaijan,10.2,WESTERN ASIA
Aliabbas Salahzade,1211047878,Start,Azerbaijan,10.2,WESTERN ASIA
Enver Alikhanov,1161577254,Stub,Azerbaijan,10.2,WESTERN ASIA
Tarlan Aliyarbayov,1240965677,GA,Azerbaijan,10.2,WESTERN ASIA
Dilara Aliyeva,1236388140,Start,Azerbaijan,10.2,WESTERN ASIA
Araz Alizadeh,1246060446,Stub,Azerbaijan,10.2,WESTERN ASIA
Ali Asadov,1237483914,C,Azerbaijan,10.2,WESTERN ASIA
Ashraf Bey Taghiyev,1213943020,Start,Azerbaijan,10.2,WESTERN ASIA
Chimnaz Aslanova,1245503366,Start,Azerbaijan,10.2,WESTERN ASIA
Akram Aylisli,1247420701,C,Azerbaijan,10.2,WESTERN ASIA
Sahil Babayev,1207600921,C,Azerbaijan,10.2,WESTERN ASIA
Huseyngulu Baghirov,1199215674,Start,Azerbaijan,10.2,WESTERN ASIA
Bakhish bey Rustambeyov,1246060690,Start,Azerbaijan,10.2,WESTERN ASIA
Alovsat Bakhshiyev,1207738330,Start,Azerbaijan,10.2,WESTERN ASIA
Mirgasim Cheshmazer,1226415908,Start,Azerbaijan,10.2,WESTERN ASIA
Vilayat Eyvazov,1208072134,Start,Azerbaijan,10.2,WESTERN ASIA
Abdurrahman Fatalibeyli,1241052691,C,Azerbaijan,10.2,WESTERN ASIA
Fazail Ibrahimli,1243509483,Start,Azerbaijan,10.2,WESTERN ASIA
Afshan Gadimbeyova,1243747432,Start,Azerbaijan,10.2,WESTERN ASIA
Garib Karimoğlu,1246060699,Start,Azerbaijan,10.2,WESTERN ASIA
Gudrat Gasanguliev,1234004989,Start,Azerbaijan,10.2,WESTERN ASIA
Solomon Grobshtein,1067081975,Stub,Azerbaijan,10.2,WESTERN ASIA
Teymur Guliyev,1232296078,Stub,Azerbaijan,10.2,WESTERN ASIA
Mammad Gurbanov,1237445893,Start,Azerbaijan,10.2,WESTERN ASIA
Musa Hacigasimov,1236490449,Stub,Azerbaijan,10.2,WESTERN ASIA
Asaf Hajiyev,1235219197,C,Azerbaijan,10.2,WESTERN ASIA
Haji Molla Ahmad Nuruzade,1239189558,GA,Azerbaijan,10.2,WESTERN ASIA
Farhad Hajiyev,1246286594,Start,Azerbaijan,10.2,WESTERN ASIA
Hasan Majidov,1236490430,Start,Azerbaijan,10.2,WESTERN ASIA
Hasan Hasanli,1244589428,Start,Azerbaijan,10.2,WESTERN ASIA
Jamil Hasanli,1248447237,C,Azerbaijan,10.2,WESTERN ASIA
Ali M. Hasanov,1245282668,C,Azerbaijan,10.2,WESTERN ASIA
Zakir Hasanov,1224596001,C,Azerbaijan,10.2,WESTERN ASIA
Ali Huseynli,1245270394,Start,Azerbaijan,10.2,WESTERN ASIA
Alisahib Huseynov,1246588423,Start,Azerbaijan,10.2,WESTERN ASIA
Ali Ibrahimov,1244157806,Start,Azerbaijan,10.2,WESTERN ASIA
Irshad Aliyev,1225308278,Stub,Azerbaijan,10.2,WESTERN ASIA
Mamed Iskenderov,1244201378,Start,Azerbaijan,10.2,WESTERN ASIA
Vidadi Isgandarov,1249203876,Start,Azerbaijan,10.2,WESTERN ASIA
Ajdar Ismailov,1157124148,C,Azerbaijan,10.2,WESTERN ASIA
Saftar Jafarov,1222623261,Start,Azerbaijan,10.2,WESTERN ASIA
Jeyhun Jalilov,1228687346,Start,Azerbaijan,10.2,WESTERN ASIA
Arastun Javadov,1147579900,Stub,Azerbaijan,10.2,WESTERN ASIA
Rovshan Javadov,1250266366,C,Azerbaijan,10.2,WESTERN ASIA
Anar Karimov,1245270299,Start,Azerbaijan,10.2,WESTERN ASIA
Boris Kevorkov,1217681945,Start,Azerbaijan,10.2,WESTERN ASIA
Gurban Khalilov,1243520102,Start,Azerbaijan,10.2,WESTERN ASIA
Ahmad Kordary,1187254621,Stub,Azerbaijan,10.2,WESTERN ASIA
Lutfali bey Behbudov,1226230854,C,Azerbaijan,10.2,WESTERN ASIA
Ilham Madatov,1011331249,Start,Azerbaijan,10.2,WESTERN ASIA
Makhmud Mamed-Guliev,1243510539,Start,Azerbaijan,10.2,WESTERN ASIA
Majnun Mammadov,1248225337,Start,Azerbaijan,10.2,WESTERN ASIA
Musa Mammadov,1243510550,Start,Azerbaijan,10.2,WESTERN ASIA
Ramin Mammadov,1248662299,Start,Azerbaijan,10.2,WESTERN ASIA
Elshad Mirbashir oghlu,1194162044,C,Azerbaijan,10.2,WESTERN ASIA
Tahir Mirkishili,1210593900,Start,Azerbaijan,10.2,WESTERN ASIA
Movsum Samadov,1241255046,C,Azerbaijan,10.2,WESTERN ASIA
Fuad Naghiyev,1248662296,Start,Azerbaijan,10.2,WESTERN ASIA
Eldar Namazov,1206211739,Start,Azerbaijan,10.2,WESTERN ASIA
Namig Nasrullayev,1158375491,Stub,Azerbaijan,10.2,WESTERN ASIA
Siyavush Novruzov,1243520070,C,Azerbaijan,10.2,WESTERN ASIA
Zahid Oruj,1213965350,Start,Azerbaijan,10.2,WESTERN ASIA
Sadig Rahimov,1245157534,C,Azerbaijan,10.2,WESTERN ASIA
Suleyman Rahimov,1193027962,C,Azerbaijan,10.2,WESTERN ASIA
Huseyn Rahmanov,1106104383,Stub,Azerbaijan,10.2,WESTERN ASIA
Rovshen Rzayev,1208078338,Start,Azerbaijan,10.2,WESTERN ASIA
Hasan Seyidov,1148385245,Stub,Azerbaijan,10.2,WESTERN ASIA
Hasan Seyidov (scientist),1198202282,Start,Azerbaijan,10.2,WESTERN ASIA
Parviz Shahbazov,1213858589,Start,Azerbaijan,10.2,WESTERN ASIA
Mammad agha Shahtakhtinski,1185599926,C,Azerbaijan,10.2,WESTERN ASIA
Abid Sharifov,1243510547,Start,Azerbaijan,10.2,WESTERN ASIA
Shirali Akhundov,1213002608,C,Azerbaijan,10.2,WESTERN ASIA
Ikhtiyar Shirinov,1243510572,Stub,Azerbaijan,10.2,WESTERN ASIA
Bakhtiyar Vahabzadeh,1249675761,C,Azerbaijan,10.2,WESTERN ASIA
Vugar Mustafayev (minister),1208077047,Start,Azerbaijan,10.2,WESTERN ASIA
Yusif Ziya Talibzadeh,1243510546,GA,Azerbaijan,10.2,WESTERN ASIA
Nurali Yusifbayli,1243510541,Start,Azerbaijan,10.2,WESTERN ASIA
Keith Bell (Bahamian politician),1243023554,Start,Bahamas,0.4,CARIBBEAN
Charles Carter (Bahamian journalist),1162793449,C,Bahamas,0.4,CARIBBEAN
Harold Christie,1142294843,Start,Bahamas,0.4,CARIBBEAN
Timothy Donaldson,1245586658,C,Bahamas,0.4,CARIBBEAN
Eugene Dupuch,1181612386,Start,Bahamas,0.4,CARIBBEAN
Joseph Robert Love,1177467150,C,Bahamas,0.4,CARIBBEAN
McKell Bonaby,1238577650,Stub,Bahamas,0.4,CARIBBEAN
Pakesia Parker-Edgecombe,1226025677,Start,Bahamas,0.4,CARIBBEAN
James Carmichael Smith (postmaster),1248344476,C,Bahamas,0.4,CARIBBEAN
Mohammed Isa Al Abbasi,1171757402,Stub,Bahrain,1.6,WESTERN ASIA
Abdulla Adel Fakhro,1223700072,Start,Bahrain,1.6,WESTERN ASIA
Abdullah bin Isa Al Khalifa,1182830303,Start,Bahrain,1.6,WESTERN ASIA
Ahmed Behzad (Bahrain),1063482737,Stub,Bahrain,1.6,WESTERN ASIA
Kamal Ahmed (politician),1215486840,Stub,Bahrain,1.6,WESTERN ASIA
Mohamed Ali Hasan Ali,1006173162,Stub,Bahrain,1.6,WESTERN ASIA
Khalid Almoayed,1215466172,Stub,Bahrain,1.6,WESTERN ASIA
Aymen Tawfeeq Almoayed,1227286508,Start,Bahrain,1.6,WESTERN ASIA
Nazar Al Baharna,1241906132,Start,Bahrain,1.6,WESTERN ASIA
Mahmood Al Bahrani,1161492589,Stub,Bahrain,1.6,WESTERN ASIA
Ammar Al Bannai,1231654401,Start,Bahrain,1.6,WESTERN ASIA
Jawad Fairooz,1177286981,Start,Bahrain,1.6,WESTERN ASIA
Qasim Fakhro,1099067663,Start,Bahrain,1.6,WESTERN ASIA
Faisal al-Hamar,1218302538,Stub,Bahrain,1.6,WESTERN ASIA
Nabeel bin Yaqub Al-Hamar,1159628135,Stub,Bahrain,1.6,WESTERN ASIA
Isa bin Abdulrahman Al Hammadi,1098344827,Stub,Bahrain,1.6,WESTERN ASIA
Jameel Humadan,1148959062,Start,Bahrain,1.6,WESTERN ASIA
Isa bin Ibrahim Al Khalifa,1146485875,Stub,Bahrain,1.6,WESTERN ASIA
Fahmi al-Jowder,1172576081,Stub,Bahrain,1.6,WESTERN ASIA
Saud Kanoo,1098699647,Stub,Bahrain,1.6,WESTERN ASIA
Essam Khalaf,1006167519,Stub,Bahrain,1.6,WESTERN ASIA
Abdullah bin Hamad bin Isa Al Khalifa,1241499929,Start,Bahrain,1.6,WESTERN ASIA
Ahmed bin Mohamed Al Khalifa,1221144846,Stub,Bahrain,1.6,WESTERN ASIA
Ali bin Khalifa Al Khalifa,1250591636,Stub,Bahrain,1.6,WESTERN ASIA
Hala bint Mohammed Al Khalifa,1232948277,Start,Bahrain,1.6,WESTERN ASIA
Ibrahim ibn Khalifa Al Khalifa,1156409493,Start,Bahrain,1.6,WESTERN ASIA
Mai bint Mohammed Al Khalifa,1217876419,Start,Bahrain,1.6,WESTERN ASIA
Salman bin Khalifa Al Khalifa,1247375519,Stub,Bahrain,1.6,WESTERN ASIA
Hamad Al Kooheji,1233118749,Stub,Bahrain,1.6,WESTERN ASIA
Abdullatif Al-Mahmood,1227285970,Stub,Bahrain,1.6,WESTERN ASIA
Rasheed Mohammed Al Maraj,1247375502,Stub,Bahrain,1.6,WESTERN ASIA
Khalid Al Maskati,1209519423,Stub,Bahrain,1.6,WESTERN ASIA
Abdulhussain bin Ali Mirza,1195787872,Stub,Bahrain,1.6,WESTERN ASIA
Mohammed Al-Buainain,1063213013,Start,Bahrain,1.6,WESTERN ASIA
Mohammed bin Khalifa bin Ahmed,1244455253,C,Bahrain,1.6,WESTERN ASIA
Mohammed bin Khalifa bin Ali Al Khalifa,1202322111,Start,Bahrain,1.6,WESTERN ASIA
Abdulrahman al-Nuaimi,1235804624,Start,Bahrain,1.6,WESTERN ASIA
Ammar Qambar,1140605737,Start,Bahrain,1.6,WESTERN ASIA
Isa Qassim,1249444464,GA,Bahrain,1.6,WESTERN ASIA
Abdulla Hassan Saif,1219928150,Stub,Bahrain,1.6,WESTERN ASIA
Ali bin Saleh Al Saleh,1239617504,Stub,Bahrain,1.6,WESTERN ASIA
Ahmed Al-Salloum,1244755894,Start,Bahrain,1.6,WESTERN ASIA
Salman bin Hamad Al Khalifa,1250494329,C,Bahrain,1.6,WESTERN ASIA
Abdul Motaleb,1245374567,Stub,Bangladesh,173.5,SOUTH ASIA
Abdus Salam (Chattogram politician),1245374007,Stub,Bangladesh,173.5,SOUTH ASIA
Abul Hashim,1232200030,C,Bangladesh,173.5,SOUTH ASIA
Oli Ahad,1247061966,Start,Bangladesh,173.5,SOUTH ASIA
Chowdhury Shamsuddin Ahmed,1237261756,Stub,Bangladesh,173.5,SOUTH ASIA
Farid Ahmed,1245375794,Stub,Bangladesh,173.5,SOUTH ASIA
Muzaffar Ahmed (NAP politician),1245380189,Start,Bangladesh,173.5,SOUTH ASIA
AKM Hafizuddin,1246694478,Stub,Bangladesh,173.5,SOUTH ASIA
Mohammad Manjur Alam,1245377984,Start,Bangladesh,173.5,SOUTH ASIA
M Hossain Ali,1242815841,Start,Bangladesh,173.5,SOUTH ASIA
Aminul Islam Rabel,1245379837,Stub,Bangladesh,173.5,SOUTH ASIA
Mohammad A. Arafat,1250294465,GA,Bangladesh,173.5,SOUTH ASIA
Ashab Uddin Ahmad,1245380479,B,Bangladesh,173.5,SOUTH ASIA
Shafiqur Rahman Badsha,1245374148,Stub,Bangladesh,173.5,SOUTH ASIA
Selina Banu,1183475136,Start,Bangladesh,173.5,SOUTH ASIA
Nurul Huq Bhuiyan,1236303322,Stub,Bangladesh,173.5,SOUTH ASIA
Birendra Kishore Roaza,1246126702,Stub,Bangladesh,173.5,SOUTH ASIA
Bishnu Chattopadhyay,1242147738,Start,Bangladesh,173.5,SOUTH ASIA
AKM Fazlul Kabir Chowdhury,1245380545,Start,Bangladesh,173.5,SOUTH ASIA
Aminul Islam Chowdhury,1175807916,Start,Bangladesh,173.5,SOUTH ASIA
Anwarul Karim Chowdhury,1245395466,C,Bangladesh,173.5,SOUTH ASIA
Moinuddin Ahmed Chowdhury,1166369458,C,Bangladesh,173.5,SOUTH ASIA
Sarwar Jan Chowdhury,1245377291,Stub,Bangladesh,173.5,SOUTH ASIA
Shahinur Pasha Chowdhury,1245379554,Start,Bangladesh,173.5,SOUTH ASIA
Yusuf Ali Chowdhury,1228415190,Start,Bangladesh,173.5,SOUTH ASIA
Haji Mohammad Danesh,1230176939,C,Bangladesh,173.5,SOUTH ASIA
Pulin De,1242126632,Start,Bangladesh,173.5,SOUTH ASIA
James Leo Ferguson,1212687396,C,Bangladesh,173.5,SOUTH ASIA
Abdul Halim Ghaznavi,1237265302,Start,Bangladesh,173.5,SOUTH ASIA
Debendra Nath Ghosh,1240939624,Stub,Bangladesh,173.5,SOUTH ASIA
Ranesh Das Gupta,1242257552,Start,Bangladesh,173.5,SOUTH ASIA
AKM Fazlul Haque (Jatiya Party politician),1245402550,Stub,Bangladesh,173.5,SOUTH ASIA
Syed Najmuddin Hashim,1245394398,Start,Bangladesh,173.5,SOUTH ASIA
M. Anwar Hossain,1226325755,C,Bangladesh,173.5,SOUTH ASIA
Nozir Hossain,1245378724,Start,Bangladesh,173.5,SOUTH ASIA
Husam Uddin Chowdhury Fultali,1247693188,Start,Bangladesh,173.5,SOUTH ASIA
Syed Muhammad Ibrahim,1247089625,Start,Bangladesh,173.5,SOUTH ASIA
Abul Kashem,1232782976,C,Bangladesh,173.5,SOUTH ASIA
Abul Kashem Khan,1245380771,C,Bangladesh,173.5,SOUTH ASIA
Hatem Ali Khan,1237261567,Start,Bangladesh,173.5,SOUTH ASIA
Muhammad Hamidullah Khan,1249497016,C,Bangladesh,173.5,SOUTH ASIA
Yar Mohammad Khan,1244156514,C,Bangladesh,173.5,SOUTH ASIA
Kazi Abdus Shahid Lal,1237261507,Start,Bangladesh,173.5,SOUTH ASIA
Jyotirindra Bodhipriya Larma,1247242676,Stub,Bangladesh,173.5,SOUTH ASIA
Shamima Harun Lubna,1245374454,Stub,Bangladesh,173.5,SOUTH ASIA
Manik Lal Ray,1117752666,Stub,Bangladesh,173.5,SOUTH ASIA
Manjurul Imam,1245961260,Stub,Bangladesh,173.5,SOUTH ASIA
Mushrefa Mishu,1066093324,Start,Bangladesh,173.5,SOUTH ASIA
Moin Uddin (politician),1245374542,Stub,Bangladesh,173.5,SOUTH ASIA
Fazlul Haque Montu,1243563371,Stub,Bangladesh,173.5,SOUTH ASIA
Mujahidul Islam Selim,1241208220,Start,Bangladesh,173.5,SOUTH ASIA
Mujibur Rahman (Chattogram politician),1245374586,Stub,Bangladesh,173.5,SOUTH ASIA
Shafiul Alam Chowdhury Nadel,1245978368,Start,Bangladesh,173.5,SOUTH ASIA
SM Nuruzzaman,1246459927,Stub,Bangladesh,173.5,SOUTH ASIA
Shamsul Huda Panchbagi,1232199873,B,Bangladesh,173.5,SOUTH ASIA
Muhammad Bayazeed Khan Panni,1225060231,C,Bangladesh,173.5,SOUTH ASIA
Ferdous Ahmed Qureshi,1246263516,Start,Bangladesh,173.5,SOUTH ASIA
Asheq Ullah Rafiq,1245374666,Stub,Bangladesh,173.5,SOUTH ASIA
Abdur Rahim (scholar),1250599443,C,Bangladesh,173.5,SOUTH ASIA
Habibar Rahman,1245395381,Stub,Bangladesh,173.5,SOUTH ASIA
M. M. Rahmatullah,1242580877,C,Bangladesh,173.5,SOUTH ASIA
Golam Maula Rony,1250534377,Start,Bangladesh,173.5,SOUTH ASIA
Devasish Roy,1247376048,Start,Bangladesh,173.5,SOUTH ASIA
Mahmudul Haque Sayem,1250491967,Stub,Bangladesh,173.5,SOUTH ASIA
Maulana Shakhawat,1067136662,Stub,Bangladesh,173.5,SOUTH ASIA
